name,lat,lon,region,tortuosity_ratio,horizon_exposure,enclosedness_rays,enclosedness_combined,flushing_rate
AK-FN-004,58.71261556394137,-134.97253417968753,AK-FN,1.5724780113265167,0.0,1.0,0.6431195028316292,0.30479798281964554
AK-FN-007,58.43335765926364,-135.93383789062503,AK-FN,1.5169096804541906,0.013888888888888888,0.9861111111111112,0.6222829756691033,0.32084210873479047
AK-FN-002,58.84927949740036,-136.08215332031253,AK-FN,1.7925051619603998,0.013888888888888888,0.9861111111111112,0.6911818460456556,0.2677899785448452
AK-OC-004,58.903227163441926,-136.88690185546878,AK-OC,1.8463211583394141,0.0,1.0,0.7115802895848535,0.25208317701966276
AK-FN-011,58.33545085930665,-135.43945312500003,AK-FN,1.6124619801486215,0.0,1.0,0.6531154950371554,0.29710106882139037
AK-FN-015,58.25606257596669,-135.05767822265628,AK-FN,1.5756047714408203,0.013888888888888888,0.9861111111111112,0.6369567484157607,0.30954330371986427
AK-FN-018,58.106910441764995,-135.48614501953128,AK-FN,1.9886684348333188,0.0,1.0,0.7471671087083297,0.22468132629458615
AK-FN-026,57.73641728602591,-135.23620605468753,AK-FN,2.523262924908006,0.0,1.0,0.8808157312270015,0.12177188695520882
AK-FN-029,57.5036,-134.5847,AK-FN,2.1833278155928157,0.013888888888888888,0.9861111111111112,0.7888875094537595,0.1925566177206052
AK-FN-035,57.097468259301586,-133.97827148437503,AK-FN,1.3113106927570812,0.1388888888888889,0.8611111111111112,0.5083832287448259,0.4085449138664841
AK-FN-033,57.302789656350086,-134.07714843750003,AK-FN,1.6194340714391835,0.041666666666666664,0.9583333333333334,0.6340251845264626,0.3118006079146238
AK-FS-001,56.83995912075802,-132.91259765625003,AK-FS,1.7470373438818427,0.0,1.0,0.6867593359704607,0.27119531130274527
AK-FN-041,57.01830920707354,-132.83569335937503,AK-FN,1.5055751257730783,0.0,1.0,0.6263937814432696,0.3176767882886824
AK-FS-009,56.45642024169009,-132.42095947265628,AK-FS,1.354703873052052,0.013888888888888888,0.9861111111111112,0.5817315238185685,0.35206672665970223
AK-FS-010,56.35916436114858,-132.15728759765628,AK-FS,1.77837265585283,0.0,1.0,0.6945931639632075,0.26516326374833027
AK-FS-002,56.80990057901636,-133.80523681640628,AK-FS,1.7893739602829704,0.0,1.0,0.6973434900707426,0.2630455126455282
AK-FN-039,57.04670638930851,-133.47015380859378,AK-FN,1.608077723610473,0.05555555555555555,0.9444444444444444,0.6242416531248405,0.31933392709387287
AK-FS-035,55.28537238249355,-131.56951904296878,AK-FS,1.6970463200400279,0.05555555555555555,0.9444444444444444,0.6464838022322292,0.3022074722811835
AK-FS-032,55.41498460124224,-131.78375244140628,AK-FS,1.9276883634927078,0.0,1.0,0.731922090873177,0.23641999002765376
AK-FS-031,55.43836325152422,-133.15979003906253,AK-FS,2.4319785269703535,0.0,1.0,0.8579946317425884,0.13934413355820696
AK-FS-028,55.5497,-133.2073,AK-FS,2.3301876917552207,0.1111111111111111,0.8888888888888888,0.7769913673832496,0.20171664711489784
AK-FN-017,58.16490792851809,-136.35681152343753,AK-FN,1.6615410722226982,0.16666666666666666,0.8333333333333334,0.5820519347223412,0.3518200102637973
AK-FN-009,58.37867853932655,-135.74432373046878,AK-FN,1.5664474281074354,0.013888888888888888,0.9861111111111112,0.6346674125824144,0.3113060923115409
AK-OC-008,57.96004603327342,-136.23870849609378,AK-OC,2.499376718203898,0.0,1.0,0.8748441795509745,0.12636998174574965
AK-FN-037,57.07806750862629,-134.73083496093753,AK-FN,2.0131093313229838,0.09722222222222222,0.9027777777777778,0.7046662217196349,0.25740700927588117
AK-FN-020,58.044457747109284,-135.59051513671878,AK-FN,2.4361259811941802,0.0,1.0,0.8590314952985451,0.1385457486201203
AK-FN-019,58.1040080876627,-134.16503906250003,AK-FN,1.7621283889484718,0.027777777777777776,0.9722222222222222,0.676643208348229,0.27898472957186365
AK-FN-025,57.742281477244454,-133.58551025390628,AK-FN,1.5529977173973692,0.0,1.0,0.6382494293493424,0.3085479394010064
AK-FS-011,56.34698989490647,-133.66241455078128,AK-FS,1.553655058039893,0.06944444444444445,0.9305555555555556,0.603691542287751,0.3351575124384317
AK-FS-027,55.575239380091226,-132.27264404296878,AK-FS,2.2004812839992853,0.041666666666666664,0.9583333333333334,0.7792869876664881,0.1999490194968042
AK-FS-025,55.61869112567042,-130.91857910156253,AK-FS,1.8449267995712622,0.0,1.0,0.7112316998928155,0.252351591082532
AK-FN-027,57.6789,-134.9234,AK-FN,2.070662697216444,0.0,1.0,0.767665674304111,0.20889743078583453
AK-FN-022,57.9123,-135.1456,AK-FN,2.2989838048884352,0.0,1.0,0.8247459512221088,0.16494561755897624
AK-FS-003,56.73916801839528,-133.88488769531253,AK-FS,2.053040796655188,0.027777777777777776,0.9722222222222222,0.749371310274908,0.22298409108832085
AK-FS-004,56.683391113557796,-133.20098876953128,AK-FS,2.3785133883980007,0.0,1.0,0.8446283470995002,0.14963617273338486
AK-FS-023,55.688423515539995,-132.38250732421878,AK-FS,2.212742334946392,0.041666666666666664,0.9583333333333334,0.7823522504032647,0.19758876718948618
AK-FS-015,56.24182370942394,-132.92358398437503,AK-FS,1.472330164692759,0.041666666666666664,0.9583333333333334,0.5972492078398564,0.3401181099633106
AK-FS-018,56.0336912842295,-132.51983642578128,AK-FS,1.8066694096723086,0.027777777777777776,0.9722222222222222,0.6877784635291883,0.2704105830825251
AK-FS-005,56.6789,-132.789,AK-FS,1.6321750475531882,0.0,1.0,0.658043761888297,0.2933063033460113
AK-FS-029,55.53018504177409,-132.51159667968753,AK-FS,3.3148946060902915,0.0,1.0,1.0,0.03
AK-FS-045,54.92082843149136,-133.15155029296878,AK-FS,1.6946136436296317,0.4583333333333333,0.5416666666666667,0.4444867442407413,0.4577452069346292
AK-WG-044,57.79,-152.407,AK-WG,1.6683497510652119,0.0,1.0,0.667087437766303,0.2863426729199467
AK-WG-031,58.598,-154.694,AK-WG,1.7060788026426632,0.0,1.0,0.6765197006606658,0.2790798304912874
AK-WG-035,58.29361377603351,-152.92968750000003,AK-WG,2.0753679055314143,0.19444444444444445,0.8055555555555556,0.6716197541606314,0.28285278929631386
AK-WG-032,58.50660953112294,-152.68798828125,AK-WG,1.448110440471941,0.4166666666666667,0.5833333333333333,0.40369427678465186,0.4891554068758181
AK-WG-007,59.619158268490175,-151.54266357421875,AK-WG,1.7547889664863008,0.2222222222222222,0.7777777777777778,0.5775861305104641,0.3552586795069426
AK-WG-015,59.44,-151.719,AK-WG,1.615511259543706,0.0,1.0,0.6538778148859266,0.29651408253783657
AK-WG-009,59.56911447500512,-151.32019042968753,AK-WG,2.1087681165556456,0.1388888888888889,0.8611111111111112,0.707747584694467,0.25503435978526046
AK-EG-002,60.0963491646841,-149.40032958984378,AK-EG,1.9497204135174655,0.027777777777777776,0.9722222222222222,0.7235412144904775,0.24287326484233235
AK-EG-006,59.92474296688904,-149.68872070312503,AK-EG,1.8610489020434482,0.027777777777777776,0.9722222222222222,0.7013733366219732,0.25994253080108065
AK-WG-066,56.295,-158.4,AK-WG,1.155187057921613,0.0,1.0,0.5387967644804033,0.38512649135008953
AK-WG-021,59.226555635719244,-151.97387695312503,AK-WG,1.232564009555893,0.5,0.5,0.30814100238897324,0.5627314281604906
AK-WG-057,57.08254550582427,-153.91296386718753,AK-WG,2.0763741688465562,0.041666666666666664,0.9583333333333334,0.7482602088783057,0.22383963916370464
AK-WG-060,56.82643576192022,-154.11895751953128,AK-WG,1.390372762973527,0.18055555555555555,0.8194444444444444,0.5073154129656039,0.409367132016485
AK-WG-006,59.67328836837126,-151.18560791015628,AK-WG,2.1747058251433105,0.027777777777777776,0.9722222222222222,0.7797875673969388,0.19956357310435716
AK-WG-039,58.082232900469144,-152.36663818359378,AK-WG,1.5545563566939615,0.2777777777777778,0.7222222222222222,0.4997502002846015,0.41519234578085684
AK-WG-045,57.766,-152.281,AK-WG,1.4662462113260448,0.375,0.625,0.4290615528315112,0.46962260431973646
AK-WG-053,57.33689896987295,-154.81658935546878,AK-WG,1.356158047399883,0.5833333333333334,0.41666666666666663,0.2973728451833041,0.5710229092088559
AK-EG-012,59.73979022332942,-149.72991943359378,AK-EG,1.663080997777787,0.2361111111111111,0.7638888888888888,0.5477146938888912,0.37825968570555385
AK-WG-012,59.51899616127271,-150.11169433593753,AK-WG,1.6622220906291314,0.4722222222222222,0.5277777777777778,0.42944441154617174,0.46932780310944777
AK-WG-014,59.47438393019486,-151.56738281250003,AK-WG,1.9358832631090046,0.0,1.0,0.7339708157772511,0.23484247185151666
AK-WG-023,59.18155722094256,-151.20208740234375,AK-WG,1.7503121298817956,0.4583333333333333,0.5416666666666667,0.4584113658037823,0.4470232483310877
AK-WG-016,59.39477224351406,-150.35339355468753,AK-WG,1.6695548438377608,0.5277777777777778,0.4722222222222222,0.4034998220705513,0.48930513700567557
AK-WG-046,57.728,-152.521,AK-WG,1.7656638566018712,0.1111111111111111,0.8888888888888888,0.6358604085949122,0.3103874853819176
AK-WG-048,57.615,-152.165,AK-WG,1.4488965390650297,0.0,1.0,0.6122241347662574,0.32858741622998183
AK-WG-051,57.425730877543025,-152.58361816406253,AK-WG,1.831336643924559,0.25,0.75,0.5828341609811398,0.35121769604452235
AK-WG-058,57.057163039818526,-153.16314697265628,AK-WG,1.7453162838103058,0.4305555555555556,0.5694444444444444,0.47105129317479866,0.43729050425540505
AK-WG-041,57.895,-152.437,AK-WG,1.6984514283005037,0.1111111111111111,0.8888888888888888,0.6190573015195704,0.32332587782993083
AK-WG-047,57.6703795894351,-152.37213134765628,AK-WG,1.57985863398023,0.2916666666666667,0.7083333333333333,0.49913132516172415,0.4156688796254724
AK-WG-005,59.782669153241024,-151.90521240234378,AK-WG,1.3538551146456308,0.4861111111111111,0.5138888888888888,0.3454082231058521,0.5340356682084938
AK-WG-003,60.06072840894273,-151.70471191406253,AK-WG,1.4689782118546153,0.375,0.625,0.4297445529636538,0.4690966942179865
AK-WG-002,60.24117446498967,-151.42730712890628,AK-WG,1.8673408774440916,0.3333333333333333,0.6666666666666667,0.5501685526943563,0.3763702144253457
AK-WG-028,58.75,-154.35,AK-WG,1.6667659642512664,0.0,1.0,0.6666914910628166,0.28664755188163127
AK-WG-033,58.45,-154.95,AK-WG,1.4997997577283368,0.0,1.0,0.6249499394320842,0.31878854663729517
AK-WG-036,58.21702494960191,-153.08074951171878,AK-WG,1.9418293330942027,0.19444444444444445,0.8055555555555556,0.6382351110513285,0.3085589644904771
AK-WG-030,58.635505534704784,-152.41882324218753,AK-WG,1.2678536674309715,0.5,0.5,0.3169634168577429,0.5559381690195381
AK-WG-038,58.125,-153.225,AK-WG,1.8646803452550196,0.125,0.875,0.6536700863137549,0.29667403353840877
AK-WG-054,57.308723984824574,-152.98736572265628,AK-WG,2.0320407568691694,0.125,0.875,0.6955101892172924,0.2644571543026849
AK-WG-049,57.592447334458846,-154.46502685546875,AK-WG,1.6082536499925566,0.4166666666666667,0.5833333333333333,0.4437300791648058,0.4583278390430996
AK-WG-050,57.56594171954247,-153.96240234375003,AK-WG,2.2022410279986806,0.05555555555555555,0.9444444444444444,0.7727824792218924,0.2049574909991429
AK-WG-055,57.154119970299,-153.33618164062503,AK-WG,1.9588681148020117,0.0,1.0,0.7397170287005029,0.23041788790061277
AK-WG-059,56.926992558907564,-154.12994384765625,AK-WG,1.5094109708041012,0.05555555555555555,0.9444444444444444,0.5995749649232476,0.33832727700909937
AK-WG-029,58.685,-154.055,AK-WG,1.3339749937880852,0.0,1.0,0.5834937484470213,0.3507098136957936
AK-WG-025,59.135,-154.125,AK-WG,1.4214161968917787,0.18055555555555555,0.8194444444444444,0.5150762714451669,0.40339127098722155
AK-EG-015,59.608,-149.557,AK-EG,1.343149424286028,0.5972222222222222,0.4027777777777778,0.2871762449603959,0.5788742913804953
AK-EG-009,59.85,-149.45,AK-EG,1.4645957307346724,0.3333333333333333,0.6666666666666667,0.4494822660170015,0.4538986551669089
AK-EG-011,59.81030377363804,-149.76287841796878,AK-EG,1.7276575044096905,0.1111111111111111,0.8888888888888888,0.6263588205468671,0.31770370817891236
AK-EG-010,59.81720885147881,-149.70245361328128,AK-EG,1.651533465158168,0.08333333333333333,0.9166666666666666,0.6212166996228753,0.32166314129038603
AK-EG-013,59.72,-149.92,AK-EG,1.891230537239427,0.041666666666666664,0.9583333333333334,0.7019743009765234,0.25947978824807705
AK-WG-024,59.177335579087384,-151.52343750000003,AK-WG,1.6412596008675082,0.3055555555555556,0.6944444444444444,0.5075371224390992,0.4091964157218936
AK-WG-017,59.36399480528493,-151.92718505859378,AK-WG,1.3779432785881591,0.4166666666666667,0.5833333333333333,0.3861524863137064,0.502662585538446
AK-WG-011,59.52,-151.42,AK-WG,1.9644775084401118,0.0,1.0,0.741119377110028,0.22933807962527847
AK-WG-020,59.258861634721114,-151.04553222656253,AK-WG,2.005434817649902,0.20833333333333334,0.7916666666666666,0.6471920377458089,0.30166213093572714
AK-WG-008,59.60526468558592,-151.20208740234375,AK-WG,2.28357296002224,0.041666666666666664,0.9583333333333334,0.8000599066722267,0.18395387186238543
AK-WG-022,59.18296431903508,-151.30920410156253,AK-WG,1.7406279598876584,0.4027777777777778,0.5972222222222222,0.4837681010830257,0.42749856216607024
AK-WG-027,58.875,-153.235,AK-WG,1.129284553000663,0.7222222222222222,0.2777777777777778,0.17121002713905464,0.668168279102928
AK-WG-018,59.362,-153.435,AK-WG,1.1366882739007467,0.0,1.0,0.5341720684751867,0.3886875072741062
AK-WG-013,59.5092422736579,-153.64379882812503,AK-WG,1.1698819436627417,0.3194444444444444,0.6805555555555556,0.3827482636934632,0.5052838369560334
AK-WG-004,59.845,-153.125,AK-WG,1.1479407766240048,0.08333333333333333,0.9166666666666666,0.4953185274893345,0.4186047338332124
BC-N-076,51.65,-128.15,BC-N,1.57107458676573,0.3888888888888889,0.6111111111111112,0.4483242022469881,0.45479036426981917
BC-N-075,51.66,-128.12,BC-N,1.5040101190127155,0.0,1.0,0.6260025297531788,0.3179780520900523
BC-N-078,51.64,-128.13,BC-N,1.5710965396969365,0.0,1.0,0.6427741349242342,0.3050639161083397
BC-N-067,51.9167,-127.8833,BC-N,1.4779149083615215,0.0,1.0,0.6194787270903803,0.32300138014040713
BC-N-057,52.05,-127.7,BC-N,1.9388088250442717,0.0,1.0,0.734702206261068,0.23427930117897766
BC-N-082,51.55,-127.85,BC-N,1.6706075386032866,0.041666666666666664,0.9583333333333334,0.6468185513174883,0.301949715485534
BC-C-002,51.48,-127.95,BC-C,1.895504161560189,0.0,1.0,0.7238760403900473,0.2426154488996636
BC-N-077,51.65,-127.65,BC-N,3.311140717457735,0.0,1.0,1.0,0.03
BC-N-080,51.58,-127.72,BC-N,1.8014591867152507,0.0,1.0,0.7003647966788127,0.26071910655731423
BC-N-034,52.35253797865371,-127.72155761718751,BC-N,1.8128596453529853,0.0,1.0,0.7032149113382463,0.25852451826955036
BC-N-044,52.1605,-128.1456,BC-N,1.560820992269629,0.0,1.0,0.6402052480674072,0.30704195898809644
BC-N-046,52.15,-128.08,BC-N,1.945007503918432,0.0,1.0,0.736251875979608,0.23308605549570188
BC-N-068,51.85,-128.0,BC-N,1.4849086453313416,0.027777777777777776,0.9722222222222222,0.6073382724439464,0.33234953021816127
BC-N-042,52.2,-128.15,BC-N,1.5272602195282907,0.0,1.0,0.6318150548820727,0.31350240774080407
BC-N-035,52.35002148336117,-127.9351043701172,BC-N,1.7411194523069011,0.0,1.0,0.6852798630767253,0.2723345054309215
BC-N-054,52.08,-127.65,BC-N,2.098721913687497,0.0,1.0,0.7746804784218743,0.20349603161515684
BC-N-039,52.29168256269092,-127.23815917968751,BC-N,1.7260516992663106,0.0,1.0,0.6815129248165777,0.2752350478912352
BC-N-058,52.05,-128.4,BC-N,1.3955266694677209,0.3888888888888889,0.6111111111111112,0.4044372229224858,0.48858333834968604
BC-N-064,51.98,-128.25,BC-N,1.322858651718679,0.25,0.75,0.4557146629296697,0.4490997095441543
BC-N-049,52.13,-128.14,BC-N,1.5590398310480416,0.0,1.0,0.6397599577620103,0.30738483252325205
BC-N-055,52.08,-128.55,BC-N,1.2726643186053455,0.4722222222222222,0.5277777777777778,0.33205496854022526,0.5443176742240267
BC-N-050,52.12,-128.06,BC-N,1.8498670779919906,0.0,1.0,0.7124667694979976,0.25140058748654187
BC-N-062,52.0,-128.52,BC-N,1.2755230448653119,0.4861111111111111,0.5138888888888888,0.3258252056607724,0.5491145916412052
BC-N-065,51.95,-128.45,BC-N,1.439205471540025,0.0,1.0,0.6098013678850063,0.3304529467285452
BC-N-040,52.25,-128.7,BC-N,1.1230275924852595,0.4583333333333333,0.5416666666666667,0.30159023145464825,0.5677755217799209
BC-N-047,52.15,-128.8,BC-N,1.146739569185224,0.5555555555555556,0.4444444444444444,0.2589071145185282,0.6006415218207333
BC-N-036,52.35,-128.5,BC-N,1.1994734555211684,0.1388888888888889,0.8611111111111112,0.48042391943584767,0.4300735820343973
BC-N-052,52.1,-128.45,BC-N,1.4014091827655677,0.4166666666666667,0.5833333333333333,0.39201896235805855,0.4981453989842949
BC-N-070,51.77,-127.97,BC-N,1.3578966687810117,0.1111111111111111,0.8888888888888888,0.5339186116396973,0.38888266903743307
BC-N-074,51.68,-128.18,BC-N,1.3860478484027652,0.4444444444444444,0.5555555555555556,0.3742897398784691,0.5117969002935788
BC-N-073,51.7,-128.2,BC-N,1.3366566199720167,0.4583333333333333,0.5416666666666667,0.35499748832633754,0.52665193398872
BC-N-071,51.75,-128.25,BC-N,1.2371990471376706,0.4444444444444444,0.5555555555555556,0.33707753956219544,0.5404502945371096
BC-N-066,51.95,-128.5,BC-N,1.4230155316446358,0.4861111111111111,0.5138888888888888,0.36269832735560337,0.5207222879361855
BC-N-048,52.15,-128.75,BC-N,1.1599898901187735,0.5416666666666666,0.45833333333333337,0.26916413919636006,0.5927436128188028
BC-N-079,51.62,-128.22,BC-N,1.405001431012467,0.5555555555555556,0.4444444444444444,0.32347257997533896,0.5509261134189891
BC-N-081,51.58,-128.18,BC-N,1.4630693155207453,0.5416666666666666,0.45833333333333337,0.344933995546853,0.5344008234289231
BC-N-056,52.08,-128.12,BC-N,1.4523370526674007,0.041666666666666664,0.9583333333333334,0.5922509298335168,0.3439667840281921
BC-C-001,51.5,-128.0,BC-C,1.8455450701549152,0.0,1.0,0.7113862675387288,0.25223257399517884
BC-C-005,51.3,-128.5,BC-C,1.1015559422087282,0.875,0.125,0.08788898555218205,0.7323254811248199
BC-N-069,51.82,-128.05,BC-N,1.5465527807203165,0.0,1.0,0.6366381951800791,0.30978858971133905
BC-N-061,52.02,-128.35,BC-N,1.3822815933334365,0.3194444444444444,0.6805555555555556,0.4358481761111369,0.4643969043944246
BC-N-051,52.12,-128.5,BC-N,1.346930958053076,0.4166666666666667,0.5833333333333333,0.3783994061799356,0.5086324572414496
BC-N-063,52.0,-128.8,BC-N,1.157049677779628,0.7222222222222222,0.2777777777777778,0.1781513083337959,0.6628234925829772
BC-N-038,52.26815737376817,-127.92205810546876,BC-N,1.7850070313377167,0.0,1.0,0.6962517578344292,0.2638861464674896
BC-N-043,52.18,-128.2,BC-N,1.9154145218067753,0.0,1.0,0.7288536304516938,0.23878270455219575
BC-C-003,51.4781,-127.7367,BC-C,1.4153990150509352,0.0,1.0,0.6038497537627339,0.335035689602695
BC-N-059,52.05,-128.52,BC-N,1.2700260843572009,0.4444444444444444,0.5555555555555556,0.345284298867078,0.5341310898723499
BC-N-045,52.15389,-127.46333,BC-N,2.1018491165717115,0.0,1.0,0.7754622791429279,0.20289404505994557
SS-N-001,50.7773,-125.6306,SS-N,2.275998323362859,0.0,1.0,0.8189995808407148,0.16937032275264963
BC-N-007,53.527247970102465,-129.20471191406253,BC-N,1.4709751388989907,0.0,1.0,0.6177437847247477,0.3243372857619443
BC-N-008,54.0124,-132.1452,BC-N,1.3699727494209437,0.027777777777777776,0.9722222222222222,0.5786042984663471,0.35447469018091277
BC-N-053,52.095,-131.22,BC-N,1.2843583427296092,0.4861111111111111,0.5138888888888888,0.32803403012684673,0.547413796802328
BC-N-028,52.73,-131.67,BC-N,1.8479580955962462,0.0,1.0,0.7119895238990616,0.2517680665977226
BC-N-005,54.25,-133.05,BC-N,1.1586821634695306,0.0,1.0,0.5396705408673826,0.38445368353211534
SS-N-019,49.47,-123.75,SS-N,1.402627761403224,0.0,1.0,0.600656940350806,0.3374941559298794
BC-N-031,52.6333,-129.0833,BC-N,1.4086821816105426,0.0,1.0,0.6021705454026356,0.33632868003997063
BC-N-006,54.0864,-130.3901,BC-N,1.2742810770966784,0.0,1.0,0.5685702692741696,0.3622008926588894
BC-N-014,53.4167,-130.1667,BC-N,1.279490673075889,0.0,1.0,0.5698726682689723,0.36119804543289136
BC-N-029,52.7167,-131.7833,BC-N,1.9380998054146796,0.0,1.0,0.7345249513536699,0.2344157874576742
BC-N-023,53.0833,-129.4167,BC-N,1.3190856937173643,0.0,1.0,0.5797714234293411,0.3535760039594074
BC-N-013,53.47,-130.6,BC-N,1.2983733375757638,0.5,0.5,0.32459333439394095,0.5500631325166655
BC-C-018,50.5458,-126.8332,BC-C,2.0230669467703417,0.0,1.0,0.7557667366925854,0.2180596127467092
SS-N-007,50.0163,-125.2446,SS-N,1.8329468624942422,0.0,1.0,0.7082367156235605,0.2546577289698584
BC-C-017,50.5833,-127.1,BC-C,2.3352746687894954,0.0,1.0,0.8338186671973739,0.15795962625802212
BC-C-019,50.53,-126.7,BC-C,1.9890110577504543,0.013888888888888888,0.9861111111111112,0.7403083199931692,0.22996259360525978
BC-C-035,48.8353,-125.1355,BC-C,1.3719440010009722,0.08333333333333333,0.9166666666666666,0.5513193335835764,0.37548411314064617
SS-N-004,50.3,-125.23,SS-N,1.5171648727327989,0.0,1.0,0.6292912181831998,0.3154457619989362
BC-C-033,49.0,-125.67,BC-C,1.7549005563492919,0.4722222222222222,0.5277777777777778,0.45261402797621186,0.45148719845831686
BJ-007,31.79972,-116.78889,BJ,1.061073216118393,0.5138888888888888,0.48611111111111116,0.2583238595851538,0.6010906281194316
BJ-002,32.42170336417894,-117.29690551757814,BJ,1.0853828567549546,0.6527777777777778,0.3472222222222222,0.19495682529984976,0.6498832445191157
BJ-001,32.442583,-117.128833,BJ,1.0944691465325047,0.4722222222222222,0.5277777777777778,0.2875061755220151,0.5786202448480484
BJ-006,31.823898240526955,-116.61026000976564,BJ,1.158331838201834,0.18055555555555555,0.8194444444444444,0.4493051817726807,0.4540350100350358
BJ-012,30.616641134091196,-116.03210449218751,BJ,1.0934793152354811,0.0,1.0,0.5233698288088703,0.3970052318171699
BJ-013,30.4912844521002,-116.11862182617189,BJ,1.069729924875855,0.0,1.0,0.5174324812189637,0.40157698946139797
BJ-021,28.111111,-115.175,BJ,1.1071425491243925,0.3194444444444444,0.6805555555555556,0.3670634150588759,0.5173611704046657
BJ-026,27.666667,-114.866667,BJ,1.342965019551369,0.19444444444444445,0.8055555555555556,0.48851903266562,0.4238403448474726
BJ-005,31.84956532831343,-116.64047241210939,BJ,1.1217820823545808,0.2222222222222222,0.7777777777777778,0.4193344094775341,0.47711250470229877
BJ-020,28.3,-115.6,BJ,1.1418653742204987,0.5416666666666666,0.45833333333333337,0.26463301022179136,0.5962325821292208
BJ-025,27.85,-115.05,BJ,1.1874572666056955,0.0,1.0,0.5468643166514239,0.3789144761784036
BJ-031,26.56396337134019,-113.14819335937501,BJ,1.255380215177603,0.4722222222222222,0.5277777777777778,0.32773394268328965,0.547644864133867
BJ-030,26.7,-113.6,BJ,1.2381715779983682,0.5972222222222222,0.4027777777777778,0.26093178338848094,0.5990825267908697
BJ-008,31.745686334811598,-116.65283203125001,BJ,1.150195856030201,0.1527777777777778,0.8472222222222222,0.46116007511866136,0.4449067421586308
BJ-010,31.28559272186168,-116.41387939453126,BJ,1.1070502203094832,0.4305555555555556,0.5694444444444444,0.311484777299593,0.5601567214793134
CA-C-026,37.17891977403989,-122.40005493164064,CA-C,1.1302136168696018,0.5555555555555556,0.4444444444444444,0.25477562643962265,0.6038227676414906
CA-C-023,37.48575600784828,-122.47695922851564,CA-C,1.1490542415908596,0.3472222222222222,0.6527777777777778,0.3636524492866038,0.5199876140493151
CA-C-027,37.1089,-122.3353,CA-C,1.1314837941451894,0.5416666666666666,0.45833333333333337,0.26203761520296404,0.5982310362937178
CA-C-031,36.94275782407096,-122.04849243164064,CA-C,1.1554379481594907,0.3194444444444444,0.6805555555555556,0.3791372648176505,0.5080643060904091
CA-C-045,36.6183,-121.9015,CA-C,1.6134947091332834,0.0,1.0,0.6533736772833209,0.296902268491843
CA-C-053,36.60243694431345,-121.87425613403322,CA-C,1.9234361222315168,0.0,1.0,0.7308590305578793,0.23723854647043296
CA-C-050,36.6054,-121.8898,CA-C,1.7753631260981888,0.0,1.0,0.6938407815245472,0.2657425982260987
CA-C-052,36.603,-121.8852,CA-C,1.6925053473206952,0.013888888888888888,0.9861111111111112,0.6661818923857294,0.28703994286298834
CA-C-051,36.6032,-121.8851,CA-C,1.6948216166311594,0.013888888888888888,0.9861111111111112,0.6667609597133455,0.286594061020724
CA-C-048,36.6106,-121.8902,CA-C,1.828718472878329,0.027777777777777776,0.9722222222222222,0.6932907293306934,0.2661661384153661
CA-C-040,36.63040697649564,-121.84198379516603,CA-C,1.3665749676218157,0.0,1.0,0.5916437419054539,0.34443431873280056
CA-C-047,36.6124,-121.8928,CA-C,2.135925871904229,0.027777777777777776,0.9722222222222222,0.7700925790871684,0.2070287141028803
CA-C-041,36.62737623172503,-121.91236495971681,CA-C,1.6015709592069363,0.041666666666666664,0.9583333333333334,0.6295594064684007,0.3152392570193315
CA-C-038,36.6386,-121.9223,CA-C,1.972102807695248,0.1527777777777778,0.8472222222222222,0.6666368130349232,0.28668965396310914
CA-C-039,36.63316209558658,-121.91871643066408,CA-C,1.4932354185040153,0.08333333333333333,0.9166666666666666,0.5816421879593372,0.3521355152713104
CA-C-061,36.52288052805137,-121.93880081176759,CA-C,2.3579017598482883,0.0,1.0,0.8394754399620721,0.1536039112292045
CA-C-059,36.52619126653696,-121.95905685424806,CA-C,2.380876377200047,0.4861111111111111,0.5138888888888888,0.6021635387444562,0.3363340751667688
CA-C-060,36.525,-121.945,CA-C,2.5241228800684454,0.2222222222222222,0.7777777777777778,0.7699196089060003,0.20716190114237976
CA-C-046,36.6175,-121.8962,CA-C,1.8515715022614678,0.05555555555555555,0.9444444444444444,0.6851150977875892,0.27246137470355636
CA-C-044,36.61869662147224,-121.85503005981447,CA-C,1.5680950511678589,0.0,1.0,0.6420237627919647,0.3056417026501872
CA-C-049,36.60850027559914,-121.86429977416994,CA-C,1.6265673005947476,0.0,1.0,0.656641825148687,0.29438579463551107
CA-C-055,36.56590907528833,-121.97055816650392,CA-C,1.7978352732611607,0.4444444444444444,0.5555555555555556,0.47723659609306796,0.4325278210083377
CA-C-063,36.49638952000399,-121.94772720336915,CA-C,1.998915510077857,0.4861111111111111,0.5138888888888888,0.5066733219639087,0.40986154208779035
CA-C-054,36.59678659300208,-121.96678161621094,CA-C,1.6656670196090404,0.3194444444444444,0.6805555555555556,0.5066945326800378,0.40984520983637085
CA-C-032,36.940562624214465,-122.07664489746095,CA-C,1.1370052877527146,0.3611111111111111,0.6388888888888888,0.35369576638262307,0.5276542598853803
CA-C-034,36.80433677474658,-121.79718017578125,CA-C,1.1602291907035471,0.25,0.75,0.4150572976758868,0.48040588078956714
CA-C-037,36.7,-121.95,CA-C,1.182232663792372,0.375,0.625,0.358058165948093,0.5242952122199684
CA-C-058,36.529225985680085,-121.9307327270508,CA-C,2.2883014605163234,0.19444444444444445,0.8055555555555556,0.7248531429068586,0.24186307996171885
